"source" "amenities" "bathrooms" "bedrooms" "has_photo" "pets_allowed" "price" "square_feet" "latitude" "longitude" "amenities2" "has_photo2" "pets_allowed2" "price_category" "source2"
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1751 762 38.8571 -77.0609 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1623 630 39.0017 -77.0353 "Basic" 1 2 "Medium" 6
"RealRentals" 1 2 2 "Thumbnail" "Cats,Dogs" 2125 1215 39.1649 -76.7156 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1747 480 38.9348 -77.059 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1530 606 38.8571 -77.0609 "Basic" 1 2 "Medium" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1600 870 39.0761 -77.1247 "Basic" 1 2 "Medium" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats" 1332 550 39.0004 -77.1051 "Basic" 1 1 "Medium" 6
"RealRentals" 1 2 2 "Thumbnail" "Cats,Dogs" 2050 1105 39.1649 -76.7156 "Basic" 1 2 "High" 6
"RealRentals" 1 2 2 "Thumbnail" "Cats,Dogs" 2150 1094 39.1649 -76.7156 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1625 744 39.1649 -76.7156 "Basic" 1 2 "Medium" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats" 1708 479 39.0004 -77.1051 "Basic" 1 1 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "None" 2650 480 40.7457 -73.9814 "Basic" 1 0 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 2175 632 38.9348 -77.059 "Basic" 1 2 "High" 6
"RealRentals" 1 2 2 "Thumbnail" "Cats,Dogs" 1255 1082 39.4944 -77.4535 "Basic" 1 2 "Medium" 6
"RealRentals" 1 1 1 "Thumbnail" "None" 1912 733 38.9348 -77.059 "Basic" 1 0 "High" 6
"RealRentals" 4 2 2 "Thumbnail" "None" 910 920 33.9901 -80.9964 "Basic" 1 0 "Low" 6
"RealRentals" 1 1.5 2 "Thumbnail" "Cats,Dogs" 2070 972 38.9377 -76.9933 "Basic" 1 2 "High" 6
"RealRentals" 1 2.5 2 "Thumbnail" "Cats,Dogs" 2799 1433 39.1649 -76.7156 "Basic" 1 2 "High" 6
"RealRentals" 1 2 2 "Thumbnail" "Cats,Dogs" 2195 1148 39.1649 -76.7156 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats" 1456 650 39.0017 -77.0353 "Basic" 1 1 "Medium" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 2305 692 38.9348 -77.059 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1599 593 38.8571 -77.0609 "Basic" 1 2 "Medium" 6
"RealRentals" 1 2 2 "Thumbnail" "Cats,Dogs" 2220 1094 39.1649 -76.7156 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1934 505 39.0004 -77.1051 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1570 488 38.9348 -77.059 "Basic" 1 2 "Medium" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1220 828 39.4944 -77.4535 "Basic" 1 2 "Medium" 6
"RealRentals" 1 1 2 "Thumbnail" "None" 1750 1100 38.6121 -90.2914 "Basic" 1 0 "High" 6
"RealRentals" 1 2 2 "Thumbnail" "Cats,Dogs" 1810 1200 39.0761 -77.1247 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "None" 2249 806 38.9348 -77.059 "Basic" 1 0 "High" 6
"RealRentals" 1 1 1 "No" "None" 575 500 36.7437 -108.1896 "Basic" 0 0 "Low" 6
"RealRentals" 1 1 1 "No" "Cats,Dogs" 1750 750 38.8863 -77.0977 "Basic" 0 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1650 814 39.1649 -76.7156 "Basic" 1 2 "Medium" 6
"RealRentals" 1 1 1 "Thumbnail" "None" 2173 772 38.9348 -77.059 "Basic" 1 0 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 2280 723 38.9348 -77.059 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1800 696 38.8571 -77.0609 "Basic" 1 2 "High" 6
"RealRentals" 2 2 2 "Thumbnail" "None" 1170 1224 33.967 -80.9358 "Basic" 1 0 "Medium" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1730 903 39.1649 -76.7156 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1250 828 39.4944 -77.4535 "Basic" 1 2 "Medium" 6
"RealRentals" 1 1 2 "Thumbnail" "Cats,Dogs" 1610 488 38.9348 -77.059 "Basic" 1 2 "Medium" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1979 740 38.8571 -77.0609 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1568 628 38.8571 -77.0609 "Basic" 1 2 "Medium" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1772 520 38.9348 -77.059 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "None" 1964 772 38.9348 -77.059 "Basic" 1 0 "High" 6
"RealRentals" 3 1 1 "No" "None" 2100 700 37.3477 -121.9849 "Basic" 0 0 "High" 6
"RealRentals" 6 1 1 "Thumbnail" "None" 1645 650 33.9296 -117.9939 "Comfort" 1 0 "Medium" 6
"RealRentals" 1 1 1 "Thumbnail" "None" 1967 772 38.9348 -77.059 "Basic" 1 0 "High" 6
"RealRentals" 1 2 2 "Thumbnail" "Cats,Dogs" 2278 1267 38.9245 -77.4019 "Basic" 1 2 "High" 6
"RealRentals" 1 2 2 "Thumbnail" "Cats,Dogs" 1290 1085 39.4944 -77.4535 "Basic" 1 2 "Medium" 6
"RealRentals" 4 2 3 "Thumbnail" "None" 1050 1500 33.967 -80.9358 "Basic" 1 0 "Medium" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1720 705 38.8571 -77.0609 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "None" 2338 806 38.9348 -77.059 "Basic" 1 0 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1710 900 38.9993 -76.975 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1680 701 38.8571 -77.0609 "Basic" 1 2 "Medium" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 1546 673 38.8571 -77.0609 "Basic" 1 2 "Medium" 6
"RealRentals" 2 1 1 "Thumbnail" "Cats,Dogs" 1950 700 40.7227 -74.0479 "Basic" 1 2 "High" 6
"RealRentals" 1 1 1 "Thumbnail" "Cats,Dogs" 2250 660 38.9348 -77.059 "Basic" 1 2 "High" 6
"RealRentals" 1 1 2 "Thumbnail" "Cats,Dogs" 1700 500 38.9348 -77.059 "Basic" 1 2 "High" 6
"RealRentals" 1 2 2 "Thumbnail" "Cats,Dogs" 1240 903 39.4944 -77.4535 "Basic" 1 2 "Medium" 6
"rentbits" 2 1 1 "Thumbnail" "Cats,Dogs" 995 700 45.4839 -122.6379 "Basic" 1 2 "Medium" 7
"rentbits" 2 1 1 "Thumbnail" "Cats,Dogs" 1095 700 45.4839 -122.6379 "Basic" 1 2 "Medium" 7
"RENTCafé" 1 1 2 "Thumbnail" "Cats,Dogs" 995 875 32.9108 -96.7321 "Basic" 1 2 "Medium" 8
"RentDigs.com" 6 1 1 "Thumbnail" "None" 1865 665 34.1236 -118.2878 "Comfort" 1 0 "High" 9
"RentDigs.com" 4 1 3 "Yes" "None" 1443 510 47.8616 -122.2729 "Basic" 2 0 "Medium" 9
"RentDigs.com" 1 1 1 "Yes" "None" 722 700 35.6982 -97.4325 "Basic" 2 0 "Low" 9
"RentDigs.com" 9 1 2 "Thumbnail" "Cats,Dogs" 2092 710 47.5632 -122.2265 "Comfort" 1 2 "High" 9
"RentDigs.com" 7 1 1 "Thumbnail" "Cats,Dogs" 2175 733 40.7434 -74.1521 "Comfort" 1 2 "High" 9
"RentDigs.com" 3 1 1 "Thumbnail" "None" 2240 766 40.8342 -73.9735 "Basic" 1 0 "High" 9
"RentDigs.com" 4 1 1 "Thumbnail" "Cats,Dogs" 1080 585 36.1366 -78.7604 "Basic" 1 2 "Medium" 9
"RentDigs.com" 4 1 1 "Thumbnail" "None" 1470 790 47.8028 -122.2849 "Basic" 1 0 "Medium" 9
"RentDigs.com" 8 1 1 "Thumbnail" "Cats,Dogs" 880 750 35.7551 -78.7199 "Comfort" 1 2 "Low" 9
"RentDigs.com" 3 1 1 "Thumbnail" "None" 1634 788 39.698 -105.1559 "Basic" 1 0 "Medium" 9
"RentDigs.com" 4 1 2 "Thumbnail" "None" 2497 784 34.1474 -118.1391 "Basic" 1 0 "High" 9
"RentDigs.com" 1 1 1 "Thumbnail" "Cats,Dogs" 870 845 36.0913 -79.2861 "Basic" 1 2 "Low" 9
"RentDigs.com" 3 2 2 "Yes" "None" 1322 1113 33.7289 -84.1257 "Basic" 2 0 "Medium" 9
"RentDigs.com" 10 2 2 "Yes" "Cats,Dogs" 1210 1000 34.0341 -84.5061 "Comfort" 2 2 "Medium" 9
"RentDigs.com" 4 1 3 "Thumbnail" "None" 605 452 32.6857 -96.6013 "Basic" 1 0 "Low" 9
"RentDigs.com" 1 1 1 "Thumbnail" "None" 1249 776 32.8261 -96.7472 "Basic" 1 0 "Medium" 9
"RentDigs.com" 1 1 1 "Yes" "Cats,Dogs" 800 711 31.2859 -94.808 "Basic" 2 2 "Low" 9
"RentDigs.com" 1 1 2 "No" "Cats" 1295 780 42.9338 -70.8233 "Basic" 0 1 "Medium" 9
"RentDigs.com" 3 1 1 "Yes" "None" 945 725 32.91 -97.5572 "Basic" 2 0 "Low" 9
"RentDigs.com" 2 2 2 "No" "None" 1125 1054 39.1183 -84.3377 "Basic" 0 0 "Medium" 9
"RentDigs.com" 4 1 1 "Thumbnail" "None" 1400 740 47.7179 -122.2059 "Basic" 1 0 "Medium" 9
"RentDigs.com" 6 1 1 "Thumbnail" "None" 1689 846 40.8866 -74.7498 "Comfort" 1 0 "Medium" 9
"RentDigs.com" 6 1 1 "Thumbnail" "None" 1631 818 39.1649 -76.7156 "Comfort" 1 0 "Medium" 9
"RentDigs.com" 9 1 2 "Thumbnail" "Cats,Dogs" 1591 379 33.8666 -118.0485 "Comfort" 1 2 "Medium" 9
"RentDigs.com" 6 1 1 "Yes" "None" 669 480 32.6924 -97.1324 "Comfort" 2 0 "Low" 9
"RentDigs.com" 1 2 3 "Thumbnail" "None" 1448 650 32.8525 -97.1399 "Basic" 1 0 "Medium" 9
"RentDigs.com" 2 1 1 "Yes" "None" 1743 750 41.0025 -74.0303 "Basic" 2 0 "High" 9
"RentDigs.com" 3 1 2 "Yes" "None" 1255 536 40.5853 -105.0839 "Basic" 2 0 "Medium" 9
"RentDigs.com" 4 1 1 "Thumbnail" "Cats,Dogs" 1860 750 39.7673 -105.0151 "Basic" 1 2 "High" 9
"RentDigs.com" 2 1 1 "Thumbnail" "Cats,Dogs" 577 510 32.275 -95.3017 "Basic" 1 2 "Low" 9
"RentDigs.com" 5 1 2 "Yes" "None" 1175 1042 39.9513 -84.1778 "Basic" 2 0 "Medium" 9
"RentDigs.com" 1 2 2 "Yes" "None" 1135 1096 39.05 -84.3439 "Basic" 2 0 "Medium" 9
"RentDigs.com" 5 1 1 "Thumbnail" "None" 1227 680 47.8616 -122.2729 "Basic" 1 0 "Medium" 9
"RentDigs.com" 2 1 1 "No" "None" 1640 510 47.7544 -122.1932 "Basic" 0 0 "Medium" 9
"RentDigs.com" 1 1 1 "Thumbnail" "Cats" 1148 785 39.0614 -76.8511 "Basic" 1 1 "Medium" 9
"RentDigs.com" 10 1 2 "Yes" "None" 1670 837 47.5892 -122.0343 "Comfort" 2 0 "Medium" 9
"RentDigs.com" 1 1 2 "Thumbnail" "None" 1095 886 32.7057 -96.8747 "Basic" 1 0 "Medium" 9
"RentDigs.com" 2 2 2 "Yes" "Cats,Dogs" 1638 1088 39.0459 -104.8179 "Basic" 2 2 "Medium" 9
"RentDigs.com" 3 1 1 "Yes" "None" 1245 789 39.1088 -77.2384 "Basic" 2 0 "Medium" 9
"RentDigs.com" 4 1 1 "Thumbnail" "Cats,Dogs" 851 620 37.6108 -77.44 "Basic" 1 2 "Low" 9
"RentDigs.com" 3 1 1 "Thumbnail" "None" 975 725 32.91 -97.5572 "Basic" 1 0 "Medium" 9
"RentDigs.com" 1 1 2 "Thumbnail" "None" 799 830 36.8892 -76.2382 "Basic" 1 0 "Low" 9
"RentDigs.com" 5 1 1 "Yes" "Cats,Dogs" 1045 640 39.9539 -74.9955 "Basic" 2 2 "Medium" 9
"RentDigs.com" 11 1 2 "Thumbnail" "Cats,Dogs" 1417 489 33.9883 -118.0875 "Comfort" 1 2 "Medium" 9
"RentDigs.com" 4 2 2 "Yes" "None" 930 1000 39.6379 -84.1686 "Basic" 2 0 "Low" 9
"RentDigs.com" 14 1 1 "Thumbnail" "Cats,Dogs" 1475 785 34.0648 -84.0849 "Luxury" 1 2 "Medium" 9
"RentDigs.com" 5 1 1 "Yes" "Cats,Dogs" 1649 920 40.6623 -74.2087 "Basic" 2 2 "Medium" 9
"RentDigs.com" 3 1 1 "Thumbnail" "Cats,Dogs" 1497 776 38.6293 -76.9675 "Basic" 1 2 "Medium" 9
"RentDigs.com" 1 1 1 "No" "None" 1501 748 47.3907 -122.2626 "Basic" 0 0 "Medium" 9
"RentDigs.com" 9 1 1 "Thumbnail" "Cats" 705 700 40.3306 -79.8062 "Comfort" 1 1 "Low" 9
"RentDigs.com" 10 1 1 "Thumbnail" "Cats,Dogs" 1017 780 33.9222 -84.0725 "Comfort" 1 2 "Medium" 9
"RentDigs.com" 5 1 1 "Thumbnail" "Cats,Dogs" 545 446 41.4729 -81.7374 "Basic" 1 2 "Low" 9
"RentDigs.com" 4 1 1 "Thumbnail" "None" 979 675 36.8381 -76.152 "Basic" 1 0 "Medium" 9
"RentDigs.com" 5 1 1 "Yes" "Cats,Dogs" 1260 600 47.4608 -122.2095 "Basic" 2 2 "Medium" 9
"RentDigs.com" 7 1 1 "Thumbnail" "Cats,Dogs" 1645 600 40.649 -74.3464 "Comfort" 1 2 "Medium" 9
"RentDigs.com" 9 1 2 "Thumbnail" "None" 1073 450 47.8028 -122.2849 "Comfort" 1 0 "Medium" 9
"RentDigs.com" 4 1 2 "Yes" "Cats,Dogs" 1376 1020 41.3534 -72.0368 "Basic" 2 2 "Medium" 9
"RentDigs.com" 3 1 1 "Thumbnail" "None" 2249 733 34.1375 -118.1656 "Basic" 1 0 "High" 9
"RentDigs.com" 1 1 2 "Yes" "Cats,Dogs" 1035 789 39.8057 -74.9979 "Basic" 2 2 "Medium" 9
"RentDigs.com" 6 1 1 "Yes" "None" 819 704 32.6924 -97.1324 "Comfort" 2 0 "Low" 9
"RentDigs.com" 1 1 1 "No" "None" 993 725 33.9222 -84.0725 "Basic" 0 0 "Medium" 9
"RentDigs.com" 9 1 1 "Yes" "None" 655 700 40.2996 -79.819 "Comfort" 2 0 "Low" 9
"RentDigs.com" 9 1 1 "Thumbnail" "Cats,Dogs" 795 725 39.3754 -76.8054 "Comfort" 1 2 "Low" 9
"RentDigs.com" 1 1 1 "Yes" "None" 2076 650 47.5126 -122.1934 "Basic" 2 0 "High" 9
"RentDigs.com" 2 2 2 "No" "None" 1260 1175 39.4432 -74.5117 "Basic" 0 0 "Medium" 9
"RentDigs.com" 1 1 1 "Thumbnail" "Cats,Dogs" 1345 869 35.7585 -78.7783 "Basic" 1 2 "Medium" 9
"RentDigs.com" 10 1 1 "No" "None" 1022 787 40.5059 -80.1869 "Comfort" 0 0 "Medium" 9
"RentDigs.com" 3 1 1 "Yes" "None" 2112 300 41.0591 -74.1452 "Basic" 2 0 "High" 9
"RentDigs.com" 11 1 1 "Yes" "Cats,Dogs" 1427 489 33.9883 -118.0875 "Comfort" 2 2 "Medium" 9
"RentDigs.com" 1 1 1 "No" "None" 1681 644 47.8441 -122.1991 "Basic" 0 0 "Medium" 9
"RentDigs.com" 3 1 2 "Yes" "Cats,Dogs" 1000 758 41.6505 -70.9367 "Basic" 2 2 "Medium" 9
"RentDigs.com" 4 1 2 "Thumbnail" "None" 999 862 35.9707 -79.0428 "Basic" 1 0 "Medium" 9
"RentDigs.com" 1 1 1 "No" "None" 2375 631 34.1659 -118.1629 "Basic" 0 0 "High" 9
"RentDigs.com" 4 1 1 "Yes" "None" 725 676 39.6379 -84.1686 "Basic" 2 0 "Low" 9
"RentDigs.com" 6 1 1 "Yes" "None" 695 550 35.6982 -97.4325 "Comfort" 2 0 "Low" 9
"RentDigs.com" 1 1 1 "Thumbnail" "None" 1793 650 47.5126 -122.1934 "Basic" 1 0 "High" 9
"RentDigs.com" 5 1 1 "Thumbnail" "None" 1438 776 32.9395 -96.8387 "Basic" 1 0 "Medium" 9
"RentDigs.com" 1 1 1 "Thumbnail" "None" 975 300 33.7815 -118.1934 "Basic" 1 0 "Medium" 9
"RentDigs.com" 3 1 1 "Thumbnail" "None" 745 660 36.0909 -79.9272 "Basic" 1 0 "Low" 9
"RentDigs.com" 3 1 1 "Yes" "None" 970 618 32.6924 -97.1324 "Basic" 2 0 "Medium" 9
"RentDigs.com" 3 2 2 "No" "Cats,Dogs" 1600 712 33.7696 -118.1926 "Basic" 0 2 "Medium" 9
"RentDigs.com" 1 1 1 "Yes" "None" 704 600 32.722 -97.083 "Basic" 2 0 "Low" 9
"RentDigs.com" 2 1 1 "Thumbnail" "None" 1127 675 36.1036 -80.2159 "Basic" 1 0 "Medium" 9
"RentDigs.com" 3 1 1 "Thumbnail" "None" 2669 713 34.0451 -118.2414 "Basic" 1 0 "High" 9
"RentDigs.com" 6 1 1 "Thumbnail" "Cats,Dogs" 731 810 35.6217 -97.4702 "Comfort" 1 2 "Low" 9
"RentDigs.com" 7 1 1 "No" "Cats,Dogs" 805 610 38.8565 -104.7149 "Comfort" 0 2 "Low" 9
"RentDigs.com" 2 1 1 "Thumbnail" "None" 950 550 39.7333 -104.914 "Basic" 1 0 "Medium" 9
"RentDigs.com" 3 1 1 "Thumbnail" "None" 899 783 35.6775 -78.7763 "Basic" 1 0 "Low" 9
"RentDigs.com" 1 1 2 "Thumbnail" "None" 847 475 27.4849 -82.5345 "Basic" 1 0 "Low" 9
"RentDigs.com" 7 1 2 "Yes" "None" 1885 800 40.2091 -74.0584 "Comfort" 2 0 "High" 9
"RentDigs.com" 3 2 2 "Yes" "None" 1099 886 39.6404 -77.0297 "Basic" 2 0 "Medium" 9
"RentDigs.com" 3 1 1 "Thumbnail" "Cats,Dogs" 824 621 35.6696 -78.6648 "Basic" 1 2 "Low" 9
"RentDigs.com" 3 1 1 "Yes" "None" 1650 559 34.1683 -118.1209 "Basic" 2 0 "Medium" 9
"RentDigs.com" 2 1 2 "Thumbnail" "Cats,Dogs" 625 702 40.8381 -81.3937 "Basic" 1 2 "Low" 9
"RentDigs.com" 5 1 1 "Thumbnail" "None" 635 618 36.1106 -79.7406 "Basic" 1 0 "Low" 9
"RentDigs.com" 3 2 2 "Thumbnail" "Cats,Dogs" 1325 1203 35.7238 -78.8695 "Basic" 1 2 "Medium" 9
"RentDigs.com" 7 1 1 "Thumbnail" "Cats,Dogs" 1188 657 35.774 -78.6328 "Comfort" 1 2 "Medium" 9
"RentDigs.com" 16 1 1 "Thumbnail" "Cats,Dogs" 1360 620 47.4608 -122.2095 "Luxury" 1 2 "Medium" 9
"RentDigs.com" 2 1 2 "Thumbnail" "None" 1850 760 34.0899 -118.2932 "Basic" 1 0 "High" 9
"RentDigs.com" 3 1 1 "Thumbnail" "Cats,Dogs" 1100 784 32.91 -97.5572 "Basic" 1 2 "Medium" 9
"RentDigs.com" 2 1 2 "Yes" "None" 2470 1079 47.8616 -122.2729 "Basic" 2 0 "High" 9
"RentDigs.com" 2 1 1 "Thumbnail" "None" 1431 598 40.9047 -74.1194 "Basic" 1 0 "Medium" 9
"RentDigs.com" 1 1 1 "Thumbnail" "Cats,Dogs" 825 550 32.9012 -96.7916 "Basic" 1 2 "Low" 9
"RentDigs.com" 4 1 1 "Yes" "Cats,Dogs" 805 460 38.8862 -104.7389 "Basic" 2 2 "Low" 9
"RentDigs.com" 1 2 2 "Thumbnail" "None" 850 800 32.6692 -96.8751 "Basic" 1 0 "Low" 9
"RentDigs.com" 13 1 1 "Thumbnail" "Cats,Dogs" 914 701 35.7876 -78.781 "Luxury" 1 2 "Low" 9
"RentDigs.com" 3 1 1 "Yes" "None" 2585 815 40.789 -74.0122 "Basic" 2 0 "High" 9
"RentDigs.com" 6 1 1 "Thumbnail" "None" 1835 680 34.1236 -118.2878 "Comfort" 1 0 "High" 9
"RentDigs.com" 1 1 1 "Thumbnail" "None" 779 589 41.7068 -83.6497 "Basic" 1 0 "Low" 9
"RentDigs.com" 9 1 1 "Thumbnail" "Cats,Dogs" 1310 680 47.8409 -122.3346 "Comfort" 1 2 "Medium" 9
"RentDigs.com" 15 1 1 "Yes" "None" 2027 751 33.9069 -118.0806 "Luxury" 2 0 "High" 9
"RentDigs.com" 2 1 1 "Yes" "Cats,Dogs" 2550 800 40.722 -74.0644 "Basic" 2 2 "High" 9
"RentDigs.com" 3 1 1 "Yes" "Cats,Dogs" 750 700 41.9218 -73.067 "Basic" 2 2 "Low" 9
"RentDigs.com" 5 1 1 "Yes" "None" 1150 705 39.266 -76.8455 "Basic" 2 0 "Medium" 9
"RentDigs.com" 5 1 1 "Thumbnail" "None" 1186 680 47.8616 -122.2729 "Basic" 1 0 "Medium" 9
"RentDigs.com" 8 1 1 "Thumbnail" "None" 1708 750 47.6146 -122.1684 "Comfort" 1 0 "High" 9
"RentDigs.com" 10 1 1 "Thumbnail" "Cats,Dogs" 2515 850 40.2945 -73.9952 "Comfort" 1 2 "High" 9
"RentDigs.com" 10 1 1 "Thumbnail" "Cats,Dogs" 1355 648 40.3034 -74.0707 "Comfort" 1 2 "Medium" 9
"RentDigs.com" 1 1 2 "Thumbnail" "None" 1662 522 42.1666 -70.9511 "Basic" 1 0 "Medium" 9
"RentDigs.com" 10 2 2 "Thumbnail" "None" 1429 1020 36.7434 -76.2257 "Comfort" 1 0 "Medium" 9
"RentDigs.com" 3 1 1 "Thumbnail" "Cats,Dogs" 1189 583 40.3942 -79.9046 "Basic" 1 2 "Medium" 9
"RentDigs.com" 4 1 1 "Yes" "None" 1785 300 41.7277 -72.8374 "Basic" 2 0 "High" 9
"RentDigs.com" 12 1 1 "Thumbnail" "Cats,Dogs" 925 745 32.8255 -97.1039 "Luxury" 1 2 "Low" 9
"RentDigs.com" 1 1 1 "Thumbnail" "None" 1885 720 40.7623 -74.1232 "Basic" 1 0 "High" 9
"RentDigs.com" 3 2 2 "Thumbnail" "None" 2401 1042 42.3968 -71.0342 "Basic" 1 0 "High" 9
"RentDigs.com" 1 2 2 "Yes" "Cats,Dogs" 895 1000 36.0346 -78.869 "Basic" 2 2 "Low" 9
"RentDigs.com" 4 1 1 "Yes" "None" 1587 825 40.2967 -74.6137 "Basic" 2 0 "Medium" 9
"RentDigs.com" 2 1 1 "Thumbnail" "None" 1832 720 40.7372 -74.3287 "Basic" 1 0 "High" 9
"RentDigs.com" 11 2 3 "Thumbnail" "Cats,Dogs" 825 1499 44.3024 -75.4157 "Comfort" 1 2 "Low" 9
"RentDigs.com" 3 1 1 "Yes" "Cats,Dogs" 990 742 35.7488 -78.6369 "Basic" 2 2 "Medium" 9
"RentDigs.com" 6 1 2 "Yes" "None" 880 700 38.8021 -104.7105 "Comfort" 2 0 "Low" 9
"RentDigs.com" 4 1 1 "Thumbnail" "None" 1940 614 33.7834 -118.1506 "Basic" 1 0 "High" 9
"RentDigs.com" 2 1 1 "Thumbnail" "None" 750 770 36.0909 -79.9272 "Basic" 1 0 "Low" 9
"RentDigs.com" 3 1 1 "Thumbnail" "None" 1537 534 40.6999 -74.3233 "Basic" 1 0 "Medium" 9
"RentDigs.com" 4 1 1 "Thumbnail" "None" 1135 766 27.4081 -82.5233 "Basic" 1 0 "Medium" 9
"RentDigs.com" 3 1 2 "Thumbnail" "None" 1165 840 39.5373 -76.3558 "Basic" 1 0 "Medium" 9
"RentDigs.com" 1 1 1 "Yes" "None" 705 275 39.1263 -84.5172 "Basic" 2 0 "Low" 9
"RentDigs.com" 3 2 2 "Yes" "None" 1100 1109 35.6217 -97.4702 "Basic" 2 0 "Medium" 9
"RentDigs.com" 6 1 2 "Thumbnail" "Cats,Dogs" 760 793 32.5548 -94.7807 "Comfort" 1 2 "Low" 9
"RentDigs.com" 3 1 2 "Thumbnail" "None" 650 1015 37.2724 -79.9513 "Basic" 1 0 "Low" 9
"RentDigs.com" 4 1 2 "No" "None" 1680 515 40.7623 -74.1232 "Basic" 0 0 "Medium" 9
"RentDigs.com" 9 1 1 "Yes" "Cats,Dogs" 1185 784 39.905 -74.9965 "Comfort" 2 2 "Medium" 9
"RentDigs.com" 3 1 1 "Thumbnail" "None" 1245 679 39.8668 -105.0055 "Basic" 1 0 "Medium" 9
"RentDigs.com" 4 1 1 "Yes" "None" 1668 700 47.6829 -122.1209 "Basic" 2 0 "Medium" 9
"RentDigs.com" 9 1 1 "Thumbnail" "Cats,Dogs" 995 814 33.6795 -84.1596 "Comfort" 1 2 "Medium" 9
"RentDigs.com" 4 1 1 "Thumbnail" "None" 1668 738 39.644 -104.9026 "Basic" 1 0 "Medium" 9
"RentDigs.com" 6 1.5 2 "Yes" "None" 1660 1002 39.1627 -76.6354 "Comfort" 2 0 "Medium" 9
"RentDigs.com" 5 1 1 "Thumbnail" "Cats,Dogs" 1705 883 38.9645 -76.9637 "Basic" 1 2 "High" 9
"RentDigs.com" 3 1 1 "Yes" "None" 820 750 39.825 -75.1322 "Basic" 2 0 "Low" 9
"RentDigs.com" 9 2 2 "Thumbnail" "None" 1099 1100 36.1147 -80.0915 "Comfort" 1 0 "Medium" 9
"RentDigs.com" 2 1 1 "Thumbnail" "None" 1385 782 39.0073 -76.6827 "Basic" 1 0 "Medium" 9
"RentDigs.com" 5 1 1 "Thumbnail" "None" 829 400 39.3284 -76.6021 "Basic" 1 0 "Low" 9
"RentDigs.com" 3 1 1 "Yes" "None" 1007 795 32.696 -97.0878 "Basic" 2 0 "Medium" 9
"RentDigs.com" 7 2 2 "Thumbnail" "None" 1215 1039 36.3302 -115.3257 "Comfort" 1 0 "Medium" 9
"RentDigs.com" 1 1 1 "Yes" "None" 1395 659 33.7815 -118.1934 "Basic" 2 0 "Medium" 9
"RentDigs.com" 3 1 1 "Yes" "Cats,Dogs" 577 510 32.275 -95.3017 "Basic" 2 2 "Low" 9
"RentDigs.com" 5 1 1 "Yes" "None" 919 789 35.6217 -97.4702 "Basic" 2 0 "Low" 9
"RentDigs.com" 2 1 1 "Thumbnail" "None" 1010 728 36.0198 -115.1504 "Basic" 1 0 "Medium" 9
"RentDigs.com" 3 2 2 "Thumbnail" "None" 1120 1040 32.2973 -95.2029 "Basic" 1 0 "Medium" 9
"RentDigs.com" 1 2 2 "Thumbnail" "Cats,Dogs" 1480 1097 35.7695 -78.7966 "Basic" 1 2 "Medium" 9
